"TOA5","CR3000","CR3000","2700","CR3000.Std.13","CPU:3d_v2_3.cr3","38941","ts_data"
"TIMESTAMP","RECORD","Ux","Uy","Uz","Ts","diag_csat","t_hmp","e_hmp"
"TS","RN","m/s","m/s","m/s","C","unitless","C","kPa"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2020-01-16 17:28:40.5",59805,5.1215,-2.41675,-0.21925,7.074554,0,35.77156,2.916051
"2020-01-16 17:28:40.6",59806,5.936,-2.9085,0.291,7.328491,0,35.7699,2.915687
"2020-01-16 17:28:40.7",59807,4.62,-2.30975,1.30025,7.330109,0,35.76823,2.91542
"2020-01-16 17:28:40.8",59808,3.991,-2.071,0.24525,7.305084,0,35.77156,2.915953
"2020-01-16 17:28:40.9",59809,5.37425,-1.616,-0.16875,7.151367,0,35.77322,2.91622
"2020-01-16 17:28:41",59810,5.026,-1.618,-0.265,7.051178,0,35.7699,2.915687
"2020-01-16 17:28:41.1",59811,4.22375,-0.91425,-0.9075,6.920929,0,35.77156,2.915953
"2020-01-16 17:28:41.2",59812,4.43075,-1.9495,-0.2465,7.03949,0,35.77156,2.915953
"2020-01-16 17:28:41.3",59813,5.364,-2.38475,0.33225,7.445404,0,35.77322,2.916317
"2020-01-16 17:28:41.4",59814,4.98375,-2.06275,0.82875,7.425385,0,35.7699,2.915784
"2020-01-16 17:28:41.5",59815,3.958,-2.1535,0.585,7.453766,0,35.77156,2.915953
"2020-01-16 17:28:41.6",59816,5.2315,-2.26725,0.53775,7.149689,0,35.77156,2.915953
"2020-01-16 17:28:41.7",59817,4.1275,-2.30275,0.93475,7.351837,0,35.77156,2.916246
"2020-01-16 17:28:41.8",59818,4.35575,-2.2245,-0.42325,7.363556,0,35.77156,2.915953
"2020-01-16 17:28:41.9",59819,3.468,-2.31425,-0.05475,7.300049,0,35.7699,2.915589
"2020-01-16 17:28:42",59820,3.964,-2.108,0.744,7.637695,0,35.7699,2.915784
"2020-01-16 17:28:42.1",59821,5.07425,-1.27975,1.02225,7.480499,0,35.76823,2.91542
"2020-01-16 17:28:42.2",59822,4.69925,-0.9160001,0.84925,7.503906,0,35.76823,2.91542
"2020-01-16 17:28:42.3",59823,4.17475,-1.429,0.565,7.328491,0,35.77156,2.916051
"2020-01-16 17:28:42.4",59824,3.9295,-1.39,0.45825,7.203156,0,35.77156,2.915953
"2020-01-16 17:28:42.5",59825,3.51375,-1.74625,0.65175,7.076233,0,35.77654,2.916655
"2020-01-16 17:28:42.6",59826,2.53825,-2.10375,0.9565001,7.348511,0,35.77156,2.915758
"2020-01-16 17:28:42.7",59827,3.03825,-2.00175,0.178,6.910919,0,35.77322,2.916024
"2020-01-16 17:28:42.8",59828,3.3035,-1.86275,0.0175,6.984344,0,35.77322,2.916122
"2020-01-16 17:28:42.9",59829,4.0455,-1.69425,0.754,7.49057,0,35.77488,2.916095
"2020-01-16 17:28:43",59830,3.03525,-0.97325,0.397,7.539032,0,35.77322,2.916024
"2020-01-16 17:28:43.1",59831,3.24525,-0.89425,-0.422,7.279999,0,35.77488,2.916388
"2020-01-16 17:28:43.2",59832,4.15175,-0.73475,-0.015,7.360199,0,35.77322,2.91622
"2020-01-16 17:28:43.3",59833,3.66225,-0.81375,-0.015,7.313446,0,35.77156,2.915758
"2020-01-16 17:28:43.4",59834,3.439,-0.251,0.22,7.393677,0,35.77322,2.916122
"2020-01-16 17:28:43.5",59835,3.02025,-0.34575,0.1925,7.480499,0,35.77322,2.91622
"2020-01-16 17:28:43.6",59836,3.63,-0.81675,0.47575,7.290039,0,35.77156,2.915953
"2020-01-16 17:28:43.7",59837,3.8785,-0.729,0.266,7.358521,0,35.7699,2.915687
"2020-01-16 17:28:43.8",59838,3.80275,-1.059,0.09200001,7.174774,0,35.77322,2.91622
"2020-01-16 17:28:43.9",59839,3.77075,-0.6795,0.05,7.401978,0,35.77322,2.916122
"2020-01-16 17:28:44",59840,3.99225,-0.446,0.3285,7.269989,0,35.77654,2.916557
"2020-01-16 17:28:44.1",59841,3.693,-0.3985,0.38825,7.40033,0,35.7785,2.917077
"2020-01-16 17:28:44.2",59842,3.5905,-0.72675,-0.03575,7.264954,0,35.77517,2.916445
"2020-01-16 17:28:44.3",59843,3.08425,-0.141,-0.0365,7.154724,0,35.77683,2.916712
"2020-01-16 17:28:44.4",59844,2.996,-1.00875,0.16225,7.046173,0,35.7785,2.917077
"2020-01-16 17:28:44.5",59845,3.6115,-0.696,0.1655,7.365204,0,35.7785,2.917077
"2020-01-16 17:28:44.6",59846,3.2595,-0.53925,-0.22,7.35022,0,35.7785,2.917077
"2020-01-16 17:28:44.7",59847,3.13125,-0.13375,-0.20375,7.251587,0,35.7785,2.917174
"2020-01-16 17:28:44.8",59848,3.1695,-0.5055,-0.27825,7.216522,0,35.7785,2.917174
"2020-01-16 17:28:44.9",59849,2.943,-0.66475,-0.007,7.373566,0,35.77517,2.916543
"2020-01-16 17:28:45",59850,3.19325,-0.33825,-0.25075,7.268311,0,35.77351,2.916276
"2020-01-16 17:28:45.1",59851,2.99225,0.10675,0.51825,7.286682,0,35.77517,2.916543
"2020-01-16 17:28:45.2",59852,3.163,-0.12575,0.36025,7.353516,0,35.7785,2.917174
"2020-01-16 17:28:45.3",59853,2.80475,-0.015,0.20775,7.368561,0,35.77683,2.917102
"2020-01-16 17:28:45.4",59854,3.29575,-0.23225,0.11975,7.281677,0,35.77683,2.917102
"2020-01-16 17:28:45.5",59855,2.922,-0.07175,-0.06550001,7.355194,0,35.7785,2.917272
"2020-01-16 17:28:45.6",59856,3.265,-0.41525,0.279,7.371918,0,35.77683,2.917102
"2020-01-16 17:28:45.7",59857,3.439,0.08400001,0.2315,7.348511,0,35.77683,2.917005
"2020-01-16 17:28:45.8",59858,3.40675,0.45925,0.2185,7.231567,0,35.77517,2.916835
"2020-01-16 17:28:45.9",59859,3.01425,0.023,-0.256,7.365204,0,35.77517,2.916835
"2020-01-16 17:28:46",59860,3.04425,0.425,-0.51375,7.173096,0,35.77683,2.917102
"2020-01-16 17:28:46.1",59861,2.8225,0.11325,0.35825,7.351837,0,35.77517,2.916738
"2020-01-16 17:28:46.2",59862,3.59375,-0.0665,0.49325,7.25827,0,35.77683,2.917005
"2020-01-16 17:28:46.3",59863,2.09525,0.0205,0.55375,7.266632,0,35.77683,2.917005
"2020-01-16 17:28:46.4",59864,3.32225,-1.106,-0.04675,7.348511,0,35.77683,2.916907
"2020-01-16 17:28:46.5",59865,3.50925,-0.7595,0.03025,7.366882,0,35.77683,2.916907
"2020-01-16 17:28:46.6",59866,3.05575,-0.44575,0.08800001,7.333466,0,35.77517,2.916738
"2020-01-16 17:28:46.7",59867,2.7815,0.04175,-0.188,7.346863,0,35.77517,2.916738
"2020-01-16 17:28:46.8",59868,3.0735,-0.25175,-0.58075,7.460449,0,35.77683,2.917102
"2020-01-16 17:28:46.9",59869,2.638,-0.08125,-0.5705,7.447113,0,35.78016,2.917441
"2020-01-16 17:28:47",59870,2.73775,0.65925,-0.351,7.365204,0,35.7785,2.917369
"2020-01-16 17:28:47.1",59871,3.00975,1.0595,-0.61325,7.291718,0,35.78181,2.917804
"2020-01-16 17:28:47.2",59872,2.68025,0.6407501,-0.9077501,7.335175,0,35.7785,2.917565
"2020-01-16 17:28:47.3",59873,2.766,0.6665,-0.896,7.385284,0,35.77683,2.917102
"2020-01-16 17:28:47.4",59874,3.03325,0.80525,-0.936,7.254944,0,35.77683,2.917102
"2020-01-16 17:28:47.5",59875,2.62275,1.7325,-0.386,7.316742,0,35.7785,2.917369
"2020-01-16 17:28:47.6",59876,3.18975,2.024,-1.07925,6.972687,0,35.77683,2.917102
"2020-01-16 17:28:47.7",59877,3.058,2.05,-1.5185,6.97934,0,35.77683,2.916907
"2020-01-16 17:28:47.8",59878,1.70125,1.86875,-1.2695,7.031128,0,35.7785,2.917272
"2020-01-16 17:28:47.9",59879,1.6615,1.20325,-0.7245001,7.012726,0,35.77683,2.917102
"2020-01-16 17:28:48",59880,1.91725,1.60675,-0.57975,7.116302,0,35.77683,2.917005
"2020-01-16 17:28:48.1",59881,1.854,0.89925,-0.7195,7.076233,0,35.77683,2.916907
"2020-01-16 17:28:48.2",59882,1.8415,1.34375,0.19125,7.188141,0,35.77517,2.916543
"2020-01-16 17:28:48.3",59883,2.4865,1.07625,-0.68575,7.144684,0,35.7785,2.917272
"2020-01-16 17:28:48.4",59884,2.80775,1.8165,-0.6702501,7.281677,0,35.77517,2.916738
"2020-01-16 17:28:48.5",59885,2.65675,3.35925,-0.397,7.318451,0,35.77683,2.917102
"2020-01-16 17:28:48.6",59886,3.0695,2.33125,-0.237,7.082916,0,35.77517,2.91664
"2020-01-16 17:28:48.7",59887,3.68225,1.689,-1.3895,6.935944,0,35.77184,2.916205
"2020-01-16 17:28:48.8",59888,3.78475,2.56475,-1.31125,6.944305,0,35.77351,2.916471
"2020-01-16 17:28:48.9",59889,2.902,2.98475,-1.5385,6.982727,0,35.77517,2.916738
"2020-01-16 17:28:49",59890,3.04175,3.47625,-0.58075,7.056152,0,35.77184,2.916302
"2020-01-16 17:28:49.1",59891,3.35775,3.637,0.2145,7.203156,0,35.77351,2.916471
"2020-01-16 17:28:49.2",59892,4.085,2.05,-0.53975,7.737976,0,35.77184,2.916497
"2020-01-16 17:28:49.3",59893,3.83425,2.2745,-0.33275,7.68277,0,35.77351,2.916471
"2020-01-16 17:28:49.4",59894,3.3095,2.6935,-1.19025,7.44043,0,35.77351,2.916373
"2020-01-16 17:28:49.5",59895,3.218,2.0755,-1.09425,7.612579,0,35.77351,2.916373
"2020-01-16 17:28:49.6",59896,2.94625,2.30925,-1.02925,7.56073,0,35.77351,2.916666
"2020-01-16 17:28:49.7",59897,4.146,0.49375,0.41625,7.360199,0,35.77184,2.916302
"2020-01-16 17:28:49.8",59898,2.232,1.374,1.18325,7.816589,0,35.77351,2.916569
"2020-01-16 17:28:49.9",59899,2.412,1.14775,1.5055,7.702881,0,35.77351,2.916569
"2020-01-16 17:28:50",59900,3.218,-0.63075,-1.49225,7.590851,0,35.77018,2.915938
"2020-01-16 17:28:50.1",59901,2.385,-0.4475,-0.91675,7.686157,0,35.77018,2.916133
"2020-01-16 17:28:50.2",59902,4.06125,0.74125,-0.24775,7.51059,0,35.77184,2.916302
"2020-01-16 17:28:50.3",59903,3.473,1.27925,-1.3095,7.383606,0,35.77018,2.916035
"2020-01-16 17:28:50.4",59904,3.06,1.60725,-1.75175,7.296722,0,35.76852,2.915867
"2020-01-16 17:28:50.5",59905,4.01225,1.91475,-1.4915,7.513977,0,35.77018,2.916035
"2020-01-16 17:28:50.6",59906,4.31175,2.59125,-3.28775,7.711182,0,35.77184,2.9164
"2020-01-16 17:28:50.7",59907,6.46475,1.2375,-1.32075,7.517273,0,35.77351,2.916666
"2020-01-16 17:28:50.8",59908,6.66875,1.003,-0.50275,7.380249,0,35.77351,2.916666
"2020-01-16 17:28:50.9",59909,3.77075,2.1415,0.56,7.53064,0,35.77184,2.9164
"2020-01-16 17:28:51",59910,6.24075,1.12,0.31225,7.445404,0,35.77517,2.916933
"2020-01-16 17:28:51.1",59911,7.303,1.12275,0.84675,7.353516,0,35.77517,2.916835
"2020-01-16 17:28:51.2",59912,6.77875,-1.45675,-0.06075,7.311768,0,35.77683,2.9172
"2020-01-16 17:28:51.3",59913,7.0085,-0.25,-0.00275,7.550751,0,35.78181,2.918097
"2020-01-16 17:28:51.4",59914,8.336,0.1065,0.78525,7.677765,0,35.77683,2.917395
"2020-01-16 17:28:51.5",59915,8.418,0.95425,-0.89925,7.378601,0,35.78181,2.918194
"2020-01-16 17:28:51.6",59916,9.416,0.7877501,-0.38275,7.743011,0,35.7785,2.917565
"2020-01-16 17:28:51.7",59917,9.347,0.02775,0.3365,7.729614,0,35.78181,2.918194
"2020-01-16 17:28:51.8",59918,8.722501,0.5732501,0.02575,7.739624,0,35.7785,2.917662
"2020-01-16 17:28:51.9",59919,8.949,0.2935,0.3695,7.734619,0,35.7785,2.91776
"2020-01-16 17:28:52",59920,9.7825,-0.43325,0.22275,7.577484,0,35.78016,2.917928
"2020-01-16 17:28:52.1",59921,9.330501,-0.30325,0.882,7.677765,0,35.7785,2.917662
"2020-01-16 17:28:52.2",59922,8.005,0.20975,0.774,7.645996,0,35.77683,2.9172
"2020-01-16 17:28:52.3",59923,8.663501,0.18625,0.071,7.64267,0,35.78016,2.917831
"2020-01-16 17:28:52.4",59924,8.997001,-0.0235,0.138,7.659393,0,35.77683,2.917298
"2020-01-16 17:28:52.5",59925,8.637,-1.28925,0.284,7.492249,0,35.7785,2.917565
"2020-01-16 17:28:52.6",59926,9.971001,-1.595,0.45675,7.505615,0,35.78181,2.917999
"2020-01-16 17:28:52.7",59927,8.651501,-1.195,0.14575,7.671082,0,35.77683,2.9172
"2020-01-16 17:28:52.8",59928,8.71,-1.1495,0.34775,7.609253,0,35.7785,2.917467
"2020-01-16 17:28:52.9",59929,8.943001,-1.41025,-0.02475,7.537384,0,35.77683,2.917102
"2020-01-16 17:28:53",59930,9.201,-1.62525,0.02325,7.590851,0,35.77683,2.9172
"2020-01-16 17:28:53.1",59931,9.616501,-2.13875,0.3465,7.532349,0,35.77351,2.916666
"2020-01-16 17:28:53.2",59932,9.6595,-0.3065,1.8215,7.629303,0,35.77351,2.916569
"2020-01-16 17:28:53.3",59933,9.218,-0.29775,1.498,7.564117,0,35.77351,2.916569
"2020-01-16 17:28:53.4",59934,7.420001,0.189,0.901,7.669403,0,35.77351,2.916569
"2020-01-16 17:28:53.5",59935,7.316,-0.656,1.1655,7.592529,0,35.77184,2.916107
"2020-01-16 17:28:53.6",59936,6.9025,-0.08400001,0.78825,7.687836,0,35.77517,2.916738
"2020-01-16 17:28:53.7",59937,7.06925,-0.6975001,0.1015,7.522339,0,35.77517,2.916738
"2020-01-16 17:28:53.8",59938,7.616251,-0.115,-0.34875,7.435425,0,35.77351,2.916276
"2020-01-16 17:28:53.9",59939,7.301,-0.7355,-0.1485,7.448792,0,35.77517,2.916543
"2020-01-16 17:28:54",59940,8.01,0.33175,0.01775,7.493927,0,35.77351,2.916373
"2020-01-16 17:28:54.1",59941,7.82775,-0.54825,-0.1175,7.408661,0,35.77351,2.916276
"2020-01-16 17:28:54.2",59942,7.550251,-0.7485,-0.1865,7.40033,0,35.77351,2.916373
"2020-01-16 17:28:54.3",59943,7.741,1.111,-0.5745,7.527344,0,35.77683,2.91681
"2020-01-16 17:28:54.4",59944,8.559501,0.498,-0.32825,7.325104,0,35.77517,2.916543
"2020-01-16 17:28:54.5",59945,8.509001,0.89825,0.1775,7.266632,0,35.77517,2.916543
"2020-01-16 17:28:54.6",59946,7.56525,0.57875,0.67175,7.498901,0,35.77351,2.916276
"2020-01-16 17:28:54.7",59947,6.855751,-0.368,-0.249,6.974365,0,35.77683,2.91681
"2020-01-16 17:28:54.8",59948,6.56375,0.11425,0.34025,7.547394,0,35.7785,2.916979
"2020-01-16 17:28:54.9",59949,4.98075,-0.569,-0.465,7.283356,0,35.78016,2.917343
"2020-01-16 17:28:55",59950,6.4835,-0.20825,0.2665,7.395294,0,35.78181,2.917609
"2020-01-16 17:28:55.1",59951,7.326,0.482,-0.38225,7.452087,0,35.78181,2.917706
"2020-01-16 17:28:55.2",59952,6.2385,-1.01975,-0.45875,7.244904,0,35.78016,2.917441
"2020-01-16 17:28:55.3",59953,6.233,-0.5975,-0.226,7.20816,0,35.78181,2.917706
"2020-01-16 17:28:55.4",59954,5.59425,-0.449,-0.78275,6.939301,0,35.7785,2.917272
"2020-01-16 17:28:55.5",59955,7.19125,-0.666,-0.19225,7.264954,0,35.78181,2.917804
"2020-01-16 17:28:55.6",59956,6.7825,0.9597501,-0.8135,7.021088,0,35.78016,2.917538
"2020-01-16 17:28:55.7",59957,7.3555,0.06975,-0.31725,7.221497,0,35.78016,2.917636
"2020-01-16 17:28:55.8",59958,6.9785,0.93125,0.02475,7.278351,0,35.7785,2.917369
"2020-01-16 17:28:55.9",59959,5.96075,-0.308,-0.1565,7.241608,0,35.78016,2.917733
"2020-01-16 17:28:56",59960,5.9385,-0.20075,-0.02175,7.264954,0,35.78181,2.917901
"2020-01-16 17:28:56.1",59961,5.16775,0.71525,0.32325,7.51059,0,35.7785,2.917467
"2020-01-16 17:28:56.2",59962,6.7885,-0.27975,0.28925,7.286682,0,35.77683,2.917298
"2020-01-16 17:28:56.3",59963,5.58425,-0.412,0.86475,7.612579,0,35.7785,2.917565
"2020-01-16 17:28:56.4",59964,6.852,-0.36075,-0.65,7.592529,0,35.78016,2.917831
"2020-01-16 17:28:56.5",59965,6.649,-0.69975,-0.8605,7.502228,0,35.77683,2.917395
"2020-01-16 17:28:56.6",59966,6.35,-1.9795,-0.919,7.52066,0,35.7868,2.918995
"2020-01-16 17:28:56.7",59967,5.5305,-0.826,-0.3535,7.485565,0,35.78016,2.917831
"2020-01-16 17:28:56.8",59968,6.13725,-0.24875,-0.0525,7.589172,0,35.78016,2.917831
"2020-01-16 17:28:56.9",59969,6.08225,0.23725,0.09275001,7.577484,0,35.78348,2.918559
"2020-01-16 17:28:57",59970,6.0335,0.293,-0.347,7.635986,0,35.78348,2.918559
"2020-01-16 17:28:57.1",59971,7.386,0.131,-0.39125,7.535706,0,35.78348,2.918656
"2020-01-16 17:28:57.2",59972,7.193501,-0.8850001,0.242,7.62262,0,35.78348,2.918656
"2020-01-16 17:28:57.3",59973,6.10925,-0.48375,0.94925,7.615936,0,35.78181,2.918292
"2020-01-16 17:28:57.4",59974,6.97175,-0.29275,0.49825,7.644348,0,35.78016,2.918026
"2020-01-16 17:28:57.5",59975,6.1795,0.3355,-0.1785,7.468811,0,35.78181,2.918194
"2020-01-16 17:28:57.6",59976,7.11175,-0.62075,0.318,7.585846,0,35.78348,2.918559
"2020-01-16 17:28:57.7",59977,6.0255,0.9345,-0.20725,7.503906,0,35.78016,2.918026
"2020-01-16 17:28:57.8",59978,6.3935,0.2465,-0.2275,7.360199,0,35.77683,2.917395
"2020-01-16 17:28:57.9",59979,6.7735,0.52825,-0.057,7.627625,0,35.77683,2.917395
"2020-01-16 17:28:58",59980,6.5165,1.32,0.168,7.580841,0,35.77683,2.917395
"2020-01-16 17:28:58.1",59981,6.50325,1.4825,0.33025,7.574127,0,35.77517,2.917226
"2020-01-16 17:28:58.2",59982,6.3135,0.848,0.391,7.512299,0,35.77683,2.917395
"2020-01-16 17:28:58.3",59983,6.60125,0.046,0.56825,7.580841,0,35.77683,2.917298
"2020-01-16 17:28:58.4",59984,7.18675,0.20425,1.0355,7.527344,0,35.7785,2.91776
"2020-01-16 17:28:58.5",59985,7.02225,-0.57475,1.04,7.692841,0,35.78181,2.918292
"2020-01-16 17:28:58.6",59986,6.379,0.54725,1.1665,7.52066,0,35.78016,2.918026
"2020-01-16 17:28:58.7",59987,5.326,-0.328,0.83675,7.612579,0,35.7785,2.91776
"2020-01-16 17:28:58.8",59988,5.19925,-0.43925,-0.7065001,7.577484,0,35.7785,2.917662
"2020-01-16 17:28:58.9",59989,6.6255,-0.05425,0.7147501,7.574127,0,35.7785,2.91776
"2020-01-16 17:28:59",59990,5.87125,0.8872501,1.50375,7.544067,0,35.77683,2.91759
"2020-01-16 17:28:59.1",59991,6.11025,0.689,0.62025,7.684448,0,35.78016,2.918026
"2020-01-16 17:28:59.2",59992,6.71925,0.41175,0.9485,7.716248,0,35.78016,2.917928
"2020-01-16 17:28:59.3",59993,6.4545,-0.032,0.55075,7.632629,0,35.78181,2.91839
"2020-01-16 17:28:59.4",59994,6.5585,0.06225,0.11725,7.788147,0,35.7785,2.91776
"2020-01-16 17:28:59.5",59995,7.101,0.16275,0.5245,7.619263,0,35.78016,2.918026
"2020-01-16 17:28:59.6",59996,6.754251,0.11925,0.7410001,7.794861,0,35.78016,2.917928
"2020-01-16 17:28:59.7",59997,6.47025,-0.289,0.02875,7.572479,0,35.78181,2.918585
"2020-01-16 17:28:59.8",59998,6.303,-0.63625,-0.03275,7.656036,0,35.78016,2.918124
"2020-01-16 17:28:59.9",59999,6.02925,-0.5755,-0.14225,7.550751,0,35.78181,2.91839
"2020-01-16 17:29:00",60000,5.9605,-0.7622501,0.1515,7.485565,0,35.77683,2.91759
"2020-01-16 17:29:00.1",60001,5.37725,-0.34925,0.29825,7.485565,0,35.78181,2.918292
"2020-01-16 17:29:00.2",60002,5.906,-0.4805,0.06475,7.44043,0,35.78181,2.91839
"2020-01-16 17:29:00.3",60003,4.77375,-0.72025,0.869,7.505615,0,35.78514,2.919021
"2020-01-16 17:29:00.4",60004,5.804,-0.8060001,0.855,7.373566,0,35.78181,2.918585
"2020-01-16 17:29:00.5",60005,5.98975,-0.72325,0.73,7.711182,0,35.78348,2.918851
"2020-01-16 17:29:00.6",60006,5.47025,-0.705,0.5265,7.863373,0,35.78016,2.918319
"2020-01-16 17:29:00.7",60007,4.6315,0.40775,1.676,7.963745,0,35.78016,2.918417
"2020-01-16 17:29:00.8",60008,5.71,-0.594,0.61475,7.76474,0,35.78181,2.918585
"2020-01-16 17:29:00.9",60009,6.2185,-0.2955,0.6677501,7.908569,0,35.78181,2.918682
"2020-01-16 17:29:01",60010,5.25625,-0.274,0.565,7.848328,0,35.78016,2.918319
"2020-01-16 17:29:01.1",60011,6.07975,-0.34125,0.93725,7.806519,0,35.77683,2.917785
"2020-01-16 17:29:01.2",60012,5.386,-0.15375,0.6405,7.838318,0,35.7785,2.917857
"2020-01-16 17:29:01.3",60013,5.78425,-0.57925,0.207,7.746368,0,35.7785,2.91776
"2020-01-16 17:29:01.4",60014,5.5775,-0.57925,0.20525,7.819885,0,35.7785,2.918052
"2020-01-16 17:29:01.5",60015,5.71725,-0.9277501,0.15575,7.81488,0,35.78016,2.918124
"2020-01-16 17:29:01.6",60016,6.57425,-0.74125,1.0685,7.841644,0,35.77683,2.91759
"2020-01-16 17:29:01.7",60017,6.606,-0.1155,0.3895,7.786469,0,35.77683,2.917493
"2020-01-16 17:29:01.8",60018,7.22425,-0.96025,-0.007,7.739624,0,35.7785,2.917857
"2020-01-16 17:29:01.9",60019,6.68375,-0.4795,0.174,7.60257,0,35.77683,2.917395
"2020-01-16 17:29:02",60020,8.684501,-1.27875,-0.0195,7.684448,0,35.7785,2.917955
"2020-01-16 17:29:02.1",60021,7.8955,-0.05225,0.8850001,7.791473,0,35.78181,2.91839
"2020-01-16 17:29:02.2",60022,8.318501,-0.6645001,1.97,7.743011,0,35.78016,2.918124
"2020-01-16 17:29:02.3",60023,7.88075,-0.52225,1.8175,7.756348,0,35.78181,2.918292
"2020-01-16 17:29:02.4",60024,7.80575,-1.18375,1.763,7.806519,0,35.7785,2.917662
"2020-01-16 17:29:02.5",60025,8.505501,-1.9255,1.5535,7.619263,0,35.78348,2.918851
"2020-01-16 17:29:02.6",60026,6.2515,-0.09675001,0.07975,7.84671,0,35.7785,2.91776
"2020-01-16 17:29:02.7",60027,8.6625,-1.06675,0.28675,7.65274,0,35.7785,2.91776
"2020-01-16 17:29:02.8",60028,7.837501,0.48675,0.594,7.631012,0,35.78016,2.918026
"2020-01-16 17:29:02.9",60029,6.67325,-0.87025,-0.43975,7.629303,0,35.78181,2.918292
"2020-01-16 17:29:03",60030,6.92075,0.3015,-1.2095,7.631012,0,35.7785,2.91776
"2020-01-16 17:29:03.1",60031,6.384,-0.05575,-0.73375,7.579163,0,35.7785,2.917857
"2020-01-16 17:29:03.2",60032,6.222,-1.604,0.03375,7.595856,0,35.77517,2.917128
"2020-01-16 17:29:03.3",60033,7.15075,-0.97725,0.9902501,7.667725,0,35.7785,2.917857
"2020-01-16 17:29:03.4",60034,5.70575,-0.8005,0.04225,7.704529,0,35.78016,2.917928
"2020-01-16 17:29:03.5",60035,5.25625,-0.6355,-0.15675,7.649353,0,35.78016,2.917928
"2020-01-16 17:29:03.6",60036,7.76175,-0.729,0.408,7.722931,0,35.78016,2.917733
"2020-01-16 17:29:03.7",60037,8.0865,-0.43675,0.2785,7.574127,0,35.78181,2.917999
"2020-01-16 17:29:03.8",60038,7.51275,-1.544,0.6982501,7.826569,0,35.78016,2.917928
"2020-01-16 17:29:03.9",60039,7.18075,-1.29325,0.8815001,7.76474,0,35.78181,2.918097
"2020-01-16 17:29:04",60040,7.923,-0.526,0.9612501,7.614258,0,35.78181,2.918097
"2020-01-16 17:29:04.1",60041,7.7565,-0.9185001,0.55625,7.635986,0,35.78181,2.918097
"2020-01-16 17:29:04.2",60042,8.3085,-0.761,0.4245,7.744659,0,35.78016,2.917733
"2020-01-16 17:29:04.3",60043,7.6245,-0.84575,0.555,7.746368,0,35.78181,2.917901
"2020-01-16 17:29:04.4",60044,7.724751,-1.34975,0.5625,7.68277,0,35.78181,2.918097
"2020-01-16 17:29:04.5",60045,8.291,-1.23725,0.97175,7.580841,0,35.78348,2.918266
"2020-01-16 17:29:04.6",60046,7.195251,-1.04175,0.63375,7.647675,0,35.78181,2.918194
"2020-01-16 17:29:04.7",60047,7.113,-0.791,-0.04325,7.570801,0,35.7785,2.917662
"2020-01-16 17:29:04.8",60048,7.454,-0.16975,0.4135,7.624298,0,35.7785,2.917565
"2020-01-16 17:29:04.9",60049,7.27175,-0.91675,0.421,7.537384,0,35.7785,2.917467
"2020-01-16 17:29:05",60050,7.1105,-0.89,0.6105,7.62262,0,35.78016,2.917733
"2020-01-16 17:29:05.1",60051,6.496,-1.28875,1.1075,7.610901,0,35.78016,2.917733
"2020-01-16 17:29:05.2",60052,7.29625,-1.5965,0.7315,7.577484,0,35.77683,2.917298
"2020-01-16 17:29:05.3",60053,7.17625,-1.11275,0.7410001,7.587524,0,35.7785,2.917565
"2020-01-16 17:29:05.4",60054,7.732,-2.22975,-0.14525,7.468811,0,35.7785,2.917467
"2020-01-16 17:29:05.5",60055,6.28775,-1.10075,0.10975,7.44043,0,35.78016,2.917831
"2020-01-16 17:29:05.6",60056,6.67425,-0.9715,0.816,7.527344,0,35.78181,2.918194
"2020-01-16 17:29:05.7",60057,6.96825,-1.45575,0.7417501,7.418701,0,35.78348,2.918461
"2020-01-16 17:29:05.8",60058,6.37225,-1.593,0.4,7.453766,0,35.78348,2.918461
"2020-01-16 17:29:05.9",60059,6.2145,-1.233,0.37825,7.273315,0,35.78181,2.918194
"2020-01-16 17:29:06",60060,6.6425,-1.79125,0.23225,7.156372,0,35.78348,2.918559
"2020-01-16 17:29:06.1",60061,5.79425,-1.83775,0.037,7.024445,0,35.78348,2.918559
"2020-01-16 17:29:06.2",60062,6.508,-1.71725,0.40275,7.323456,0,35.78016,2.918124
"2020-01-16 17:29:06.3",60063,6.13,-0.4935,0.00275,7.458801,0,35.78181,2.918292
"2020-01-16 17:29:06.4",60064,7.28175,-0.87125,0.08875,7.502228,0,35.78181,2.918292
"2020-01-16 17:29:06.5",60065,7.851,-1.9875,0.20525,7.77478,0,35.77683,2.91759
"2020-01-16 17:29:06.6",60066,7.2,-1.899,0.13075,7.818268,0,35.78016,2.918026
"2020-01-16 17:29:06.7",60067,7.28825,-2.31625,0.8265001,7.893494,0,35.78181,2.91839
"2020-01-16 17:29:06.8",60068,7.7745,-1.6685,1.52275,7.686157,0,35.78181,2.91839
"2020-01-16 17:29:06.9",60069,8.12475,-1.9895,1.01975,7.783112,0,35.78181,2.91839
"2020-01-16 17:29:07",60070,7.971,-1.56475,0.51725,7.649353,0,35.78181,2.91839
"2020-01-16 17:29:07.1",60071,7.75225,-0.9095001,0.74875,7.801514,0,35.78514,2.919021
"2020-01-16 17:29:07.2",60072,7.038,-0.64675,0.20225,7.719574,0,35.78348,2.918754
"2020-01-16 17:29:07.3",60073,8.07625,-1.93025,0.1415,7.639313,0,35.78181,2.91839
