"TOA5","CR3000","CR3000","2700","CR3000.Std.13","CPU:3d_v2_3.cr3","38941","ts_data"
"TIMESTAMP","RECORD","Ux","Uy","Uz","Ts","diag_csat","t_hmp","e_hmp"
"TS","RN","m/s","m/s","m/s","C","unitless","C","kPa"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2020-01-13 17:32:05.2",27148,4.7555,-0.7895001,-0.5565,26.20422,0,33.59509,2.526776
"2020-01-13 17:32:05.3",27149,5.642,0.739,-0.53075,25.88156,0,33.59509,2.526776
"2020-01-13 17:32:05.4",27150,2.21575,-0.9737501,-0.258,26.21112,0,33.59675,2.526923
"2020-01-13 17:32:05.5",27151,5.34125,-0.89125,-0.08275001,26.09897,0,33.60007,2.527566
"2020-01-13 17:32:05.6",27152,3.89775,-0.788,-0.43675,26.12659,0,33.59509,2.526949
"2020-01-13 17:32:05.7",27153,3.19425,-0.116,-0.1645,26.32166,0,33.59509,2.526776
"2020-01-13 17:32:05.8",27154,3.57425,-0.19,-0.7647501,26.04547,0,33.59343,2.526368
"2020-01-13 17:32:05.9",27155,3.26475,0.2415,-1.00825,26.03336,0,33.59177,2.52622
"2020-01-13 17:32:06",27156,3.55475,-1.31525,-1.3195,26.0351,0,33.59675,2.526923
"2020-01-13 17:32:06.1",27157,5.9075,-0.9350001,-0.734,26.39417,0,33.59509,2.526776
"2020-01-13 17:32:06.2",27158,3.15325,0.8050001,-1.292,26.51675,0,33.59509,2.52669
"2020-01-13 17:32:06.3",27159,2.9385,-0.54,-1.50125,26.16626,0,33.59509,2.526603
"2020-01-13 17:32:06.4",27160,3.07825,0.804,-1.248,26.35959,0,33.59841,2.527072
"2020-01-13 17:32:06.5",27161,2.987,-0.051,-0.042,25.75729,0,33.60173,2.527627
"2020-01-13 17:32:06.6",27162,4.5805,-0.9725,-1.2295,25.97296,0,33.59675,2.526923
"2020-01-13 17:32:06.7",27163,4.0925,0.086,-1.2805,26.38724,0,33.60173,2.52754
"2020-01-13 17:32:06.8",27164,2.9405,-0.13775,-0.8225001,26.21976,0,33.60007,2.527393
"2020-01-13 17:32:06.9",27165,4.8435,-0.95775,-1.1705,26.21634,0,33.60339,2.527689
"2020-01-13 17:32:07",27166,4.75675,-0.58825,-1.07,26.2923,0,33.60173,2.527368
"2020-01-13 17:32:07.1",27167,2.09075,-0.162,-1.26475,26.19733,0,33.60173,2.527368
"2020-01-13 17:32:07.2",27168,4.0865,0.9357501,-0.9345,26.06442,0,33.60173,2.527281
"2020-01-13 17:32:07.3",27169,3.56,-0.01225,-1.7795,26.20422,0,33.60339,2.527516
"2020-01-13 17:32:07.4",27170,4.58225,-0.4235,-0.7305,26.25259,0,33.60173,2.527195
"2020-01-13 17:32:07.5",27171,4.55075,-0.1165,-1.33425,26.18008,0,33.60173,2.527281
"2020-01-13 17:32:07.6",27172,4.2275,-0.4695,-0.79075,25.9816,0,33.60339,2.527689
"2020-01-13 17:32:07.7",27173,3.40775,0.09150001,-1.07825,26.0679,0,33.60339,2.527516
"2020-01-13 17:32:07.8",27174,4.02175,-0.53975,-1.61,26.27676,0,33.60671,2.527985
"2020-01-13 17:32:07.9",27175,4.1755,-0.83575,-1.203,26.4028,0,33.60671,2.527899
"2020-01-13 17:32:08",27176,3.4665,-0.23775,-0.8195,26.33719,0,33.60505,2.52775
"2020-01-13 17:32:08.1",27177,3.19075,-0.44425,-0.85075,26.44769,0,33.60671,2.527985
"2020-01-13 17:32:08.2",27178,4.758,-0.86975,-1.03375,26.32681,0,33.60671,2.527985
"2020-01-13 17:32:08.3",27179,3.093,-0.52625,-0.38525,25.98849,0,33.61169,2.528603
"2020-01-13 17:32:08.4",27180,2.96175,0.78175,-1.4575,26.19565,0,33.60671,2.527899
"2020-01-13 17:32:08.5",27181,3.50475,-0.1895,-0.6245,26.3078,0,33.60505,2.527491
"2020-01-13 17:32:08.6",27182,4.95725,-0.35575,-0.91325,26.02646,0,33.60838,2.527961
"2020-01-13 17:32:08.7",27183,2.01675,0.50625,-0.74975,26.24567,0,33.60505,2.527577
"2020-01-13 17:32:08.8",27184,5.89275,-2.10525,-1.0665,26.09378,0,33.60505,2.527664
"2020-01-13 17:32:08.9",27185,2.4645,-0.38425,-1.485,26.1214,0,33.60505,2.527491
"2020-01-13 17:32:09",27186,2.20125,-0.77175,-0.754,25.88843,0,33.60173,2.526849
"2020-01-13 17:32:09.1",27187,3.8275,-1.13025,0.08225001,25.59003,0,33.60007,2.526702
"2020-01-13 17:32:09.2",27188,3.085,-0.071,-1.85775,26.12659,0,33.59675,2.526232
"2020-01-13 17:32:09.3",27189,3.42875,0.65275,-1.48575,26.13,0,33.59343,2.525764
"2020-01-13 17:32:09.4",27190,3.0695,-1.58925,-0.45925,26.2215,0,33.59675,2.526232
"2020-01-13 17:32:09.5",27191,4.552,-0.5635,-1.16625,26.08344,0,33.59675,2.526319
"2020-01-13 17:32:09.6",27192,2.2115,-1.379,-1.324,26.15417,0,33.59841,2.526467
"2020-01-13 17:32:09.7",27193,2.732,0.9405,-1.5605,26.18698,0,33.60173,2.527022
"2020-01-13 17:32:09.8",27194,3.54,0.2965,-1.06875,26.18869,0,33.60339,2.527257
"2020-01-13 17:32:09.9",27195,4.916,-0.35025,-0.48825,26.50815,0,33.60505,2.52775
"2020-01-13 17:32:10",27196,4.038,-0.31125,-0.9192501,25.87115,0,33.60339,2.527516
"2020-01-13 17:32:10.1",27197,1.563,-0.9385,-0.399,25.91086,0,33.60339,2.527603
"2020-01-13 17:32:10.2",27198,4.17225,0.735,-0.8845,26.2543,0,33.60173,2.527368
"2020-01-13 17:32:10.3",27199,4.24225,-0.10975,-1.65825,26.20081,0,33.60339,2.527603
"2020-01-13 17:32:10.4",27200,3.17275,-0.897,-0.74125,26.12833,0,33.60007,2.52722
"2020-01-13 17:32:10.5",27201,3.698,-0.35425,-1.5115,26.00061,0,33.59841,2.526986
"2020-01-13 17:32:10.6",27202,3.467,-0.3235,-1.2365,26.23358,0,33.59675,2.526578
"2020-01-13 17:32:10.7",27203,2.553,-0.80625,-0.89,26.06958,0,33.60007,2.527048
"2020-01-13 17:32:10.8",27204,3.00725,-0.4115,0.95575,26.0144,0,33.60173,2.527454
"2020-01-13 17:32:10.9",27205,3.011,-0.427,-1.03075,26.16974,0,33.60007,2.527048
"2020-01-13 17:32:11",27206,3.3315,0.006,-1.259,26.10239,0,33.60173,2.527627
"2020-01-13 17:32:11.1",27207,3.227,-2.16375,-0.3575,26.13522,0,33.60007,2.527307
"2020-01-13 17:32:11.2",27208,3.4055,0.7632501,-0.3845,26.31476,0,33.60173,2.52754
"2020-01-13 17:32:11.3",27209,4.19125,0.598,-0.198,26.22498,0,33.60339,2.527776
"2020-01-13 17:32:11.4",27210,4.48925,-1.5355,-0.648,26.11621,0,33.59841,2.527158
"2020-01-13 17:32:11.5",27211,3.727,-0.679,-1.1715,26.1214,0,33.60173,2.527627
"2020-01-13 17:32:11.6",27212,3.61925,-0.6785001,0.07025,26.05753,0,33.60007,2.527393
"2020-01-13 17:32:11.7",27213,3.4825,0.1685,-1.4205,26.10931,0,33.60007,2.527479
"2020-01-13 17:32:11.8",27214,3.4875,-0.4305,-0.9432501,26.33374,0,33.60173,2.527713
"2020-01-13 17:32:11.9",27215,3.012,-1.01475,-0.99525,26.12485,0,33.60173,2.5278
"2020-01-13 17:32:12",27216,3.881,0.31575,-1.66475,26.24567,0,33.60339,2.528121
"2020-01-13 17:32:12.1",27217,3.87925,0.334,-1.0795,26.46494,0,33.60007,2.527652
"2020-01-13 17:32:12.2",27218,2.56775,-1.09475,-0.177,26.07132,0,33.59675,2.527009
"2020-01-13 17:32:12.3",27219,4.271,-0.17125,-0.8937501,26.18179,0,33.60173,2.527713
"2020-01-13 17:32:12.4",27220,2.41125,0.91575,0.49475,26.45114,0,33.60173,2.52754
"2020-01-13 17:32:12.5",27221,2.82675,-1.26525,-1.07125,26.26813,0,33.60339,2.527862
"2020-01-13 17:32:12.6",27222,3.90875,0.04625,-0.9637501,26.39932,0,33.60505,2.527923
"2020-01-13 17:32:12.7",27223,3.788,1.232,-1.2715,26.33887,0,33.60671,2.528158
"2020-01-13 17:32:12.8",27224,3.3555,-0.37525,0.418,26.17664,0,33.59675,2.526578
"2020-01-13 17:32:12.9",27225,5.0875,-0.2025,0.1255,26.23529,0,33.59841,2.526899
"2020-01-13 17:32:13",27226,4.10875,0.50075,-0.71525,26.22498,0,33.60173,2.527368
"2020-01-13 17:32:13.1",27227,3.5025,-0.5617501,-0.848,26.24396,0,33.60339,2.527603
"2020-01-13 17:32:13.2",27228,3.1065,-0.24025,-1.75725,26.31644,0,33.60505,2.527837
"2020-01-13 17:32:13.3",27229,4.14775,-1.99475,-0.59725,26.06442,0,33.60505,2.52775
"2020-01-13 17:32:13.4",27230,3.854,-0.12025,-0.40025,26.22498,0,33.60173,2.527281
"2020-01-13 17:32:13.5",27231,4.77775,-0.868,-1.273,26.25085,0,33.60173,2.527281
"2020-01-13 17:32:13.6",27232,3.74225,-0.1625,-1.133,26.21634,0,33.60173,2.527281
"2020-01-13 17:32:13.7",27233,2.46775,0.6070001,-0.469,26.44937,0,33.60173,2.527281
"2020-01-13 17:32:13.8",27234,4.72125,-0.7005,-0.28325,26.1904,0,33.60505,2.52775
"2020-01-13 17:32:13.9",27235,3.3305,0.2345,-1.25475,26.32333,0,33.60339,2.52743
"2020-01-13 17:32:14",27236,3.18975,0.00675,-0.794,26.22498,0,33.59841,2.526726
"2020-01-13 17:32:14.1",27237,4.171,-0.71325,-1.66275,26.09201,0,33.60339,2.527344
"2020-01-13 17:32:14.2",27238,5.395,-0.0745,-0.5,26.09201,0,33.60173,2.527109
"2020-01-13 17:32:14.3",27239,2.098,0.22025,-1.4285,26.50119,0,33.60671,2.527899
"2020-01-13 17:32:14.4",27240,4.9035,-0.007,-0.9727501,26.38034,0,33.60339,2.527516
"2020-01-13 17:32:14.5",27241,5.0185,-0.957,-0.52425,26.21112,0,33.60505,2.527577
"2020-01-13 17:32:14.6",27242,3.60925,0.16275,-1.9085,26.18869,0,33.60505,2.527577
"2020-01-13 17:32:14.7",27243,3.19675,0.03,-0.474,26.18869,0,33.60505,2.527577
"2020-01-13 17:32:14.8",27244,2.91775,-0.17975,-0.34675,26.42694,0,33.60173,2.526936
"2020-01-13 17:32:14.9",27245,4.2965,0.01325,-1.5235,26.35443,0,33.60173,2.527022
"2020-01-13 17:32:15",27246,4.11475,-0.01175,-0.5272501,26.15933,0,33.60339,2.527344
"2020-01-13 17:32:15.1",27247,3.25075,0.33725,-1.03625,26.23358,0,33.60339,2.527344
"2020-01-13 17:32:15.2",27248,2.153,-0.6012501,-0.8150001,26.13864,0,33.60505,2.527491
"2020-01-13 17:32:15.3",27249,2.84625,-0.84025,-0.749,26.28192,0,33.60173,2.527022
"2020-01-13 17:32:15.4",27250,4.178,-0.033,-0.9662501,26.42868,0,33.60173,2.526936
"2020-01-13 17:32:15.5",27251,4.18675,0.064,-0.512,26.27847,0,33.60173,2.527022
"2020-01-13 17:32:15.6",27252,4.98275,-0.40075,-0.51425,26.31128,0,33.60173,2.527109
"2020-01-13 17:32:15.7",27253,3.3045,0.162,-1.51725,26.05063,0,33.60505,2.527664
"2020-01-13 17:32:15.8",27254,2.88075,0.2665,-0.3815,26.18698,0,33.60339,2.527171
"2020-01-13 17:32:15.9",27255,4.672,-0.50075,-1.01525,26.34064,0,33.60505,2.527491
"2020-01-13 17:32:16",27256,2.63325,-1.09325,-1.644,25.93845,0,33.60007,2.526788
"2020-01-13 17:32:16.1",27257,3.0525,-0.39375,-1.27225,26.74307,0,33.60007,2.526702
"2020-01-13 17:32:16.2",27258,2.46475,0.7405,-1.508,26.04889,0,33.59675,2.526405
"2020-01-13 17:32:16.3",27259,1.5795,-0.8502501,-0.063,26.18008,0,33.59509,2.525913
"2020-01-13 17:32:16.4",27260,3.71625,-0.65775,-1.75625,26.32855,0,33.59841,2.526467
"2020-01-13 17:32:16.5",27261,3.0185,0.0025,-1.4325,26.33719,0,33.59675,2.526319
"2020-01-13 17:32:16.6",27262,1.61225,0.0305,-1.0695,26.61694,0,33.59509,2.525999
"2020-01-13 17:32:16.7",27263,4.511,-0.64925,-1.73125,26.33197,0,33.59509,2.526085
"2020-01-13 17:32:16.8",27264,4.93125,-0.7550001,-1.8785,26.44937,0,33.60339,2.527257
"2020-01-13 17:32:16.9",27265,4.98625,0.1235,-0.91225,26.50641,0,33.60007,2.526788
"2020-01-13 17:32:17",27266,3.4755,0.27225,-1.01825,26.40799,0,33.60007,2.526875
"2020-01-13 17:32:17.1",27267,2.8145,-0.08225001,-2.3395,26.29401,0,33.59841,2.526553
"2020-01-13 17:32:17.2",27268,3.7635,0.107,-1.93725,26.23013,0,33.59509,2.526085
"2020-01-13 17:32:17.3",27269,3.8865,0.3085,-1.2475,26.55997,0,33.59675,2.526319
"2020-01-13 17:32:17.4",27270,6.026,-0.1055,-0.74975,26.73788,0,33.60173,2.527109
"2020-01-13 17:32:17.5",27271,2.18325,-0.1465,-0.72025,26.38553,0,33.59841,2.526553
"2020-01-13 17:32:17.6",27272,4.83,0.2975,-0.34925,26.14728,0,33.60173,2.527195
"2020-01-13 17:32:17.7",27273,4.50675,-0.4615,-1.549,26.26291,0,33.60173,2.527195
"2020-01-13 17:32:17.8",27274,2.0675,-0.04525,-0.443,26.29572,0,33.60007,2.527048
"2020-01-13 17:32:17.9",27275,2.696,-0.436,-1.4085,26.20596,0,33.60007,2.527134
"2020-01-13 17:32:18",27276,3.68975,-0.2065,-1.152,26.22324,0,33.60173,2.527195
"2020-01-13 17:32:18.1",27277,3.2245,0.99625,-1.35175,26.35791,0,33.59841,2.526899
"2020-01-13 17:32:18.2",27278,4.0555,-0.00675,-0.9965001,26.31992,0,33.60007,2.52722
"2020-01-13 17:32:18.3",27279,1.802,0.403,-0.3155,25.96951,0,33.60007,2.52722
"2020-01-13 17:32:18.4",27280,4.739,-0.9070001,-1.49725,26.37863,0,33.59675,2.526751
"2020-01-13 17:32:18.5",27281,4.30575,0.6905,-0.89175,26.00577,0,33.59841,2.527072
"2020-01-13 17:32:18.6",27282,3.6135,0.9365001,-1.6745,26.30954,0,33.60007,2.527307
"2020-01-13 17:32:18.7",27283,3.0325,0.64,0.427,26.22839,0,33.59841,2.526986
"2020-01-13 17:32:18.8",27284,3.69875,-0.11675,-1.6515,26.52197,0,33.60007,2.527307
"2020-01-13 17:32:18.9",27285,4.0045,-0.0485,-1.14625,26.04715,0,33.59509,2.526517
"2020-01-13 17:32:19",27286,3.0275,-0.6720001,0.36175,26.21976,0,33.59841,2.527072
"2020-01-13 17:32:19.1",27287,3.4135,-0.43925,-1.44125,26.18527,0,33.59675,2.526751
"2020-01-13 17:32:19.2",27288,4.945,-0.1795,-0.42675,26.26465,0,33.59675,2.526751
"2020-01-13 17:32:19.3",27289,3.18725,-0.90975,0.1365,26.23013,0,33.59675,2.526751
"2020-01-13 17:32:19.4",27290,4.85925,0.009000001,-0.85325,26.22665,0,33.59841,2.526986
"2020-01-13 17:32:19.5",27291,4.08275,0.72675,-0.2085,26.18353,0,33.60173,2.527368
"2020-01-13 17:32:19.6",27292,4.158,-0.49275,-0.3315,26.28366,0,33.60173,2.527368
"2020-01-13 17:32:19.7",27293,2.78925,-0.10275,-1.18375,26.32507,0,33.60007,2.527048
"2020-01-13 17:32:19.8",27294,3.9865,-0.9490001,-1.17575,26.11279,0,33.60173,2.527281
"2020-01-13 17:32:19.9",27295,2.992,-0.3115,-0.6435,26.27328,0,33.60007,2.52722
"2020-01-13 17:32:20",27296,2.85425,-0.02625,-0.64,26.23706,0,33.60173,2.527368
"2020-01-13 17:32:20.1",27297,3.4055,-0.47875,-0.486,26.11102,0,33.59841,2.526899
"2020-01-13 17:32:20.2",27298,4.50975,-0.988,-1.25225,26.09201,0,33.59841,2.526899
"2020-01-13 17:32:20.3",27299,2.6225,0.2295,-0.7595,26.18353,0,33.59841,2.526986
"2020-01-13 17:32:20.4",27300,2.98275,0.295,-0.97225,26.01782,0,33.60007,2.52722
"2020-01-13 17:32:20.5",27301,4.60425,-1.46025,0.16,26.23529,0,33.60339,2.527516
"2020-01-13 17:32:20.6",27302,3.654,-0.5415,-1.6845,26.17145,0,33.60339,2.527603
"2020-01-13 17:32:20.7",27303,3.48775,-0.6935,0.67125,26.08859,0,33.60007,2.526961
"2020-01-13 17:32:20.8",27304,4.30325,-0.6777501,-0.6395,26.0817,0,33.60173,2.527281
"2020-01-13 17:32:20.9",27305,1.979,-0.684,-0.9465001,26.03336,0,33.60173,2.527195
"2020-01-13 17:32:21",27306,3.35575,-0.518,-1.11925,25.94193,0,33.60007,2.527048
"2020-01-13 17:32:21.1",27307,2.164,0.452,-0.6405,26.17664,0,33.59841,2.526899
"2020-01-13 17:32:21.2",27308,3.29825,-1.895,-0.371,26.07654,0,33.59509,2.526431
"2020-01-13 17:32:21.3",27309,3.26325,-0.5155,-0.615,26.01782,0,33.59675,2.526664
"2020-01-13 17:32:21.4",27310,4.32675,-0.31025,-1.52025,26.13,0,33.59675,2.526578
"2020-01-13 17:32:21.5",27311,4.53925,-0.72025,-0.45,26.29919,0,33.59675,2.526578
"2020-01-13 17:32:21.6",27312,2.3185,0.633,-0.343,25.96606,0,33.59509,2.526345
"2020-01-13 17:32:21.7",27313,3.4095,-0.1985,-0.33475,26.31128,0,33.59509,2.526345
"2020-01-13 17:32:21.8",27314,3.38975,-0.5775,-0.384,26.08859,0,33.59509,2.526258
"2020-01-13 17:32:21.9",27315,4.041,-1.18475,0.24275,25.91949,0,33.59177,2.525875
"2020-01-13 17:32:22",27316,3.01225,0.6670001,-1.91525,26.34927,0,33.59343,2.526109
"2020-01-13 17:32:22.1",27317,3.401,0.3435,-1.09625,26.17834,0,33.59343,2.526196
"2020-01-13 17:32:22.2",27318,4.43,0.485,-0.85975,26.17664,0,33.59343,2.526109
"2020-01-13 17:32:22.3",27319,3.88425,-0.90825,-0.237,26.10239,0,33.59509,2.526345
"2020-01-13 17:32:22.4",27320,4.64575,-0.10475,-0.40725,26.33887,0,33.59841,2.526726
"2020-01-13 17:32:22.5",27321,3.36775,0.4345,0.4575,26.35269,0,33.59509,2.526258
"2020-01-13 17:32:22.6",27322,3.962,-0.363,-0.4195,26.10239,0,33.60173,2.527281
"2020-01-13 17:32:22.7",27323,4.1355,-0.79,-0.3685,26.32166,0,33.60173,2.527281
"2020-01-13 17:32:22.8",27324,3.506,0.56625,-0.67325,26.08685,0,33.59675,2.526578
"2020-01-13 17:32:22.9",27325,3.87175,-1.0025,-0.8815001,26.15076,0,33.59841,2.526726
"2020-01-13 17:32:23",27326,4.07625,-1.0195,-0.473,26.26291,0,33.60838,2.52822
"2020-01-13 17:32:23.1",27327,2.583,-0.68025,-0.2795,26.28882,0,33.60007,2.527048
"2020-01-13 17:32:23.2",27328,1.8325,0.18175,-0.64175,26.51675,0,33.60007,2.527048
"2020-01-13 17:32:23.3",27329,2.84125,-0.14575,-0.03775,26.29572,0,33.59841,2.526813
"2020-01-13 17:32:23.4",27330,3.04625,0.388,-0.6575,26.14212,0,33.60007,2.527134
"2020-01-13 17:32:23.5",27331,3.342,-0.4145,-0.5725001,26.12833,0,33.59841,2.526813
"2020-01-13 17:32:23.6",27332,1.607,0.5962501,-0.79625,26.33719,0,33.59841,2.526813
"2020-01-13 17:32:23.7",27333,2.594,0.09525,-0.6565,26.09726,0,33.60173,2.527281
"2020-01-13 17:32:23.8",27334,3.28975,0.97,0.5412501,26.56165,0,33.60173,2.527281
"2020-01-13 17:32:23.9",27335,1.7165,0.57025,-1.77025,26.2077,0,33.59675,2.526578
"2020-01-13 17:32:24",27336,1.7035,-0.10225,-1.17475,26.40106,0,33.60007,2.527048
"2020-01-13 17:32:24.1",27337,4.1945,-2.06775,-0.49125,25.70905,0,33.60173,2.527281
"2020-01-13 17:32:24.2",27338,4.716,0.30925,0.5735,26.23358,0,33.59841,2.526813
"2020-01-13 17:32:24.3",27339,4.4395,-0.35175,-0.8890001,26.31992,0,33.60173,2.527281
"2020-01-13 17:32:24.4",27340,4.426,-0.405,-0.9945,26.11969,0,33.60173,2.527109
"2020-01-13 17:32:24.5",27341,3.3805,0.27725,-0.594,26.19907,0,33.60339,2.52743
"2020-01-13 17:32:24.6",27342,3.15325,0.73375,-0.8975,26.27676,0,33.60173,2.527195
"2020-01-13 17:32:24.7",27343,4.73,0.33875,-1.28225,26.18353,0,33.60505,2.527664
"2020-01-13 17:32:24.8",27344,3.491,0.35425,-0.34625,26.11444,0,33.60505,2.527664
"2020-01-13 17:32:24.9",27345,1.292,0.45875,-1.33375,25.99539,0,33.60173,2.527281
"2020-01-13 17:32:25",27346,2.3325,-0.91425,0.454,26.15417,0,33.60339,2.527516
"2020-01-13 17:32:25.1",27347,2.602,1.0845,-1.875,26.13864,0,33.60173,2.527109
"2020-01-13 17:32:25.2",27348,3.60975,1.11,-1.00025,26.22498,0,33.60173,2.527195
"2020-01-13 17:32:25.3",27349,2.06125,-0.1575,-0.7837501,26.43042,0,33.60007,2.526875
"2020-01-13 17:32:25.4",27350,3.315,0.27975,-0.334,26.42178,0,33.60671,2.527812
"2020-01-13 17:32:25.5",27351,4.26975,-0.44375,-1.11975,26.35959,0,33.60838,2.527961
"2020-01-13 17:32:25.6",27352,4.066,-1.24775,-0.249,26.43042,0,33.60671,2.527812
"2020-01-13 17:32:25.7",27353,3.3785,0.128,-0.673,26.36655,0,33.60505,2.527491
"2020-01-13 17:32:25.8",27354,4.43175,-0.9357501,-1.202,26.29919,0,33.60505,2.527664
"2020-01-13 17:32:25.9",27355,4.192,-0.3975,-0.62925,26.28018,0,33.60671,2.527985
"2020-01-13 17:32:26",27356,3.3905,0.1885,-0.678,26.54269,0,33.60671,2.527812
"2020-01-13 17:32:26.1",27357,3.18825,0.81975,-0.65425,26.14728,0,33.60838,2.528133
"2020-01-13 17:32:26.2",27358,3.128,0.10375,-1.6985,26.10413,0,33.60339,2.527344
"2020-01-13 17:32:26.3",27359,3.8925,0.5095,-1.111,26.18353,0,33.60173,2.527109
"2020-01-13 17:32:26.4",27360,4.30175,-0.345,-0.58275,26.21286,0,33.60007,2.526875
"2020-01-13 17:32:26.5",27361,1.8435,0.492,-1.3485,26.02994,0,33.59841,2.526813
"2020-01-13 17:32:26.6",27362,3.62925,-0.3745,-0.22375,26.11444,0,33.59675,2.526492
"2020-01-13 17:32:26.7",27363,1.264,1.312,-1.11125,26.40622,0,33.59675,2.526405
"2020-01-13 17:32:26.8",27364,2.75675,0.80375,-1.43725,26.10757,0,33.59675,2.526319
"2020-01-13 17:32:26.9",27365,4.1925,0.7287501,0.08825,26.19217,0,33.60173,2.527109
"2020-01-13 17:32:27",27366,2.01025,-0.5215001,-0.433,26.25775,0,33.60173,2.527195
"2020-01-13 17:32:27.1",27367,1.851,0.93525,-0.213,26.14212,0,33.59841,2.526726
"2020-01-13 17:32:27.2",27368,3.4395,-0.81875,-1.54125,26.2215,0,33.59841,2.52664
"2020-01-13 17:32:27.3",27369,5.2925,-0.377,-0.288,26.05063,0,33.59675,2.526405
"2020-01-13 17:32:27.4",27370,2.92275,-0.7325,-0.62775,26.19733,0,33.59675,2.526492
"2020-01-13 17:32:27.5",27371,2.92475,-0.315,-1.87275,25.94022,0,33.60007,2.526875
"2020-01-13 17:32:27.6",27372,2.07,0.7147501,-1.747,26.40106,0,33.60007,2.526875
"2020-01-13 17:32:27.7",27373,2.146,0.184,-0.9075,26.43042,0,33.60007,2.526702
"2020-01-13 17:32:27.8",27374,4.74225,0.2015,-1.031,26.19217,0,33.60173,2.527109
"2020-01-13 17:32:27.9",27375,2.97425,-0.0005,-1.2595,26.39758,0,33.60173,2.527109
"2020-01-13 17:32:28",27376,2.63625,-0.248,0.242,26.27502,0,33.59675,2.526319
"2020-01-13 17:32:28.1",27377,5.1055,-0.7115,-0.05825,25.99887,0,33.59464,2.526179
"2020-01-13 17:32:28.2",27378,2.65725,-1.5805,-0.172,26.07654,0,33.59464,2.526179
"2020-01-13 17:32:28.3",27379,2.70125,-0.27325,0.4755,26.17487,0,33.59796,2.526734
"2020-01-13 17:32:28.4",27380,2.559,-1.0705,-0.1365,26.35617,0,33.59796,2.526734
"2020-01-13 17:32:28.5",27381,3.14375,-0.48325,-0.2895,26.02304,0,33.59796,2.526734
"2020-01-13 17:32:28.6",27382,4.76875,0.0215,-0.2935,26.09378,0,33.5963,2.526585
"2020-01-13 17:32:28.7",27383,0.8907501,1.16975,0.03675,26.1904,0,33.59298,2.526117
"2020-01-13 17:32:28.8",27384,2.4465,-1.501,-1.687,26.17487,0,33.59464,2.526351
"2020-01-13 17:32:28.9",27385,2.315,-0.6332501,-0.01125,26.23706,0,33.59464,2.526351
"2020-01-13 17:32:29",27386,1.4015,-0.13175,-0.16925,26.25601,0,33.59464,2.526265
"2020-01-13 17:32:29.1",27387,4.35075,-0.00225,-0.34125,26.19907,0,33.60128,2.527203
"2020-01-13 17:32:29.2",27388,3.42625,0.61875,-1.33825,26.34753,0,33.5963,2.526499
"2020-01-13 17:32:29.3",27389,3.92425,-0.453,-0.63125,25.95746,0,33.59796,2.526648
"2020-01-13 17:32:29.4",27390,3.581,0.3665,0.455,25.97128,0,33.59796,2.526648
"2020-01-13 17:32:29.5",27391,4.424,-0.6105,-1.201,26.17319,0,33.59796,2.526561
"2020-01-13 17:32:29.6",27392,4.6575,-0.9622501,-0.6275001,26.10757,0,33.60128,2.527203
"2020-01-13 17:32:29.7",27393,3.18725,-1.333,-1.452,26.16797,0,33.60461,2.527499
"2020-01-13 17:32:29.8",27394,3.45125,-0.70125,-1.334,25.99713,0,33.60294,2.527351
"2020-01-13 17:32:29.9",27395,4.88,-0.6727501,-0.5595,26.16626,0,33.60294,2.527351
"2020-01-13 17:32:30",27396,4.0545,-0.10525,-0.5145,26.11444,0,33.59796,2.526648
"2020-01-13 17:32:30.1",27397,1.94025,-0.26325,-0.0885,26.32507,0,33.59796,2.526734
"2020-01-13 17:32:30.2",27398,2.5515,0.11975,-0.4755,26.39243,0,33.59298,2.526031
"2020-01-13 17:32:30.3",27399,4.27125,-0.9185001,-0.63025,26.03857,0,33.59132,2.525797
"2020-01-13 17:32:30.4",27400,3.39175,-0.09275001,-1.09875,26.07996,0,33.588,2.525327
"2020-01-13 17:32:30.5",27401,4.41025,-1.6465,-0.65125,25.89709,0,33.58966,2.525562
"2020-01-13 17:32:30.6",27402,3.7345,-0.18575,-0.168,26.26291,0,33.59298,2.526117
"2020-01-13 17:32:30.7",27403,3.25025,-0.525,-1.7755,26.44595,0,33.59132,2.525797
"2020-01-13 17:32:30.8",27404,3.8325,0.181,-1.057,26.19388,0,33.59464,2.526092
"2020-01-13 17:32:30.9",27405,1.883,-0.09775001,-1.09125,26.66702,0,33.5963,2.526326
"2020-01-13 17:32:31",27406,4.66125,-0.11525,-0.539,25.91263,0,33.59796,2.526561
"2020-01-13 17:32:31.1",27407,3.99425,0.43875,-0.11225,26.29056,0,33.60294,2.527178
"2020-01-13 17:32:31.2",27408,3.632,0.5100001,-0.81775,26.51505,0,33.60128,2.526857
"2020-01-13 17:32:31.3",27409,2.5825,-0.3355,-1.77775,26.46494,0,33.60128,2.526943
"2020-01-13 17:32:31.4",27410,3.17375,-1.0245,-0.3665,26.0748,0,33.59796,2.526561
"2020-01-13 17:32:31.5",27411,3.019,-0.551,-1.31875,26.30264,0,33.59464,2.526092
"2020-01-13 17:32:31.6",27412,2.45175,0.708,-0.53325,26.50293,0,33.59962,2.526882
"2020-01-13 17:32:31.7",27413,3.0205,-2.096,-0.16375,26.09033,0,33.60128,2.527203
"2020-01-13 17:32:31.8",27414,3.5115,0.151,-1.635,26.31992,0,33.59796,2.526648
